E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_55_308.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_55_308.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_55_308.jpg, 0, 1, 0, 5.338143
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_55_435.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_55_435.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_55_435.jpg, -0.3785169, 1, 0, 6.662857
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_55_543.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_55_543.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_55_543.jpg, -0.04858442, 1, 0, 8.030589
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_55_671.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_55_671.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_55_671.jpg, 0, 1, 0, 9.376356
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_55_783.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_55_783.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_55_783.jpg, -0.3394098, 1, 0, 10.67718
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_55_916.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_55_916.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_55_916.jpg, 0, 1, 0, 12.11265
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_026.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_026.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_026.jpg, 0, 1, 0, 13.16157
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_163.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_163.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_163.jpg, -0.3841875, 1, 0, 14.5577
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_265.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_265.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_265.jpg, -0.05171853, 1, 0, 15.86331
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_399.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_399.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_399.jpg, 0, 1, 0, 17.09159
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_512.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_512.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_512.jpg, -0.2232927, 1, 0, 18.2851
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_645.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_645.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_645.jpg, 0, 1, 0, 19.56084
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_760.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_760.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_760.jpg, 0, 1, 0, 20.79401
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_56_893.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_56_893.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_56_893.jpg, -0.3989151, 1, 0, 21.85327
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_013.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_013.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_013.jpg, -0.03751681, 1, 0, 23.04989
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_146.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_146.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_146.jpg, 0, 1, 0, 24.4084
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_252.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_252.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_252.jpg, 0, 1, 0, 25.36968
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_352.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_352.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_352.jpg, 0, 1, 0, 26.32326
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_461.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_461.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_461.jpg, 0, 1, 0, 27.45479
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_602.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_602.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_602.jpg, 0, 1, 0, 28.75758
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_711.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_711.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_711.jpg, -0.3284616, 1, 0, 29.6033
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_835.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_835.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_835.jpg, 0, 1, 0, 30.18875
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_57_939.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_57_939.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_57_939.jpg, 0, 1, 0, 30.18996
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_077.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_077.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_077.jpg, 0, 1, 0, 30.19009
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_191.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_191.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_191.jpg, -0.3455829, 1, 0, 30.16581
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_295.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_295.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_295.jpg, -0.03726777, 1, 0, 30.19032
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_395.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_395.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_395.jpg, 0, 1, 0, 30.19017
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_515.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_515.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_515.jpg, -0.3560682, 1, 0, 30.17132
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_614.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_614.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_614.jpg, -0.6580818, 1, 0, 30.13184
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_733.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_733.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_733.jpg, -0.3055542, 1, 0, 30.19533
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_58_962.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_58_962.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_58_962.jpg, 0, 1, 0, 30.1894
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_070.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_070.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_070.jpg, 0, 1, 0, 30.19023
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_172.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_172.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_172.jpg, 0.3098307, 1, 0, 30.17079
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_282.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_282.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_282.jpg, 0, 1, 0, 30.18979
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_391.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_391.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_391.jpg, 0, 1, 0, 30.19011
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_500.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_500.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_500.jpg, 0, 1, 0, 30.19027
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_609.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_609.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_609.jpg, -0.0642003, 1, 0, 30.18917
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_719.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_719.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_719.jpg, -0.3940116, 1, 0, 30.16067
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_827.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_827.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_827.jpg, -0.06761492, 1, 0, 30.19114
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_06_59_938.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_06_59_938.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_06_59_938.jpg, 0, 1, 0, 30.19003
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_063.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_063.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_063.jpg, 0, 1, 0, 30.19076
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_171.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_171.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_171.jpg, 0.0608205, 1, 0, 30.18882
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_289.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_289.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_289.jpg, 0.4134312, 1, 0, 30.16124
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_407.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_407.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_407.jpg, 0.05886659, 1, 0, 30.19099
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_514.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_514.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_514.jpg, 0, 1, 0, 30.18973
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_623.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_623.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_623.jpg, 0, 1, 0, 30.19033
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_741.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_741.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_741.jpg, -0.2280165, 1, 0, 30.18217
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_854.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_854.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_854.jpg, 0, 1, 0, 30.18971
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_00_966.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_00_966.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_00_966.jpg, 0, 1, 0, 30.19098
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_082.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_082.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_082.jpg, 0, 1, 0, 30.19038
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_191.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_191.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_191.jpg, 0, 1, 0, 30.19028
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_303.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_303.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_303.jpg, 0, 1, 0, 30.19022
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_421.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_421.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_421.jpg, 0, 1, 0, 30.19024
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_537.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_537.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_537.jpg, -0.3504885, 1, 0, 30.16662
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_648.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_648.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_648.jpg, -0.01624288, 1, 0, 30.19036
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_765.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_765.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_765.jpg, 0, 1, 0, 30.19016
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_888.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_888.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_888.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_01_992.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_01_992.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_01_992.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_105.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_105.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_105.jpg, 0, 1, 0, 30.1903
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_220.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_220.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_220.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_330.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_330.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_330.jpg, -0.0628878, 1, 0, 30.18935
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_449.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_449.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_449.jpg, -0.2699607, 1, 0, 30.18034
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_559.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_559.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_559.jpg, 0, 1, 0, 30.18929
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_668.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_668.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_668.jpg, 0, 1, 0, 30.19019
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_780.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_780.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_780.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_02_890.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_02_890.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_02_890.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_000.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_000.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_000.jpg, 0, 1, 0, 30.19034
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_109.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_109.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_109.jpg, 0, 1, 0, 30.1903
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_222.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_222.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_222.jpg, 0, 1, 0, 30.1903
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_323.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_323.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_323.jpg, -0.0561894, 1, 0, 30.18953
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_445.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_445.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_445.jpg, 0, 1, 0, 30.19032
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_551.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_551.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_551.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_656.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_656.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_656.jpg, 0, 1, 0, 30.19028
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_771.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_771.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_771.jpg, 0, 1, 0, 30.19029
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_882.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_882.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_882.jpg, 0, 1, 0, 30.19028
E:\colleage\ARL\persiption\data_set\IMG\center_2023_09_28_14_07_03_982.jpg, E:\colleage\ARL\persiption\data_set\IMG\left_2023_09_28_14_07_03_982.jpg, E:\colleage\ARL\persiption\data_set\IMG\right_2023_09_28_14_07_03_982.jpg, -0.3002229, 1, 0, 30.17396
